Store #,Store Name,Store Address,Store City,Store ZIp,Store Phone,Store Fax,State,Div #,Division Name,Reg #,Region,DM #,DM Name,Mkt #,Market Name,BYO #,BYO Name,Store Open Date,Square Footage,LAT1,LONG1,ts_datetime,District#
1550,LAKEWOOD-NORTH,7200 W COLFAX AVE,LAKEWOOD,80214,303-205-5141,303-205-4413,CO,2,WESTERN,34,PAC MTN DESERT,210,DARRICK E LANSDEN ,51,COLORADO,12,NORTHWEST,00:00.0,102086,39.7393058,-105.0776149,00:00.0,210
1955,OAK LAWN,4060 W 95TH STREET,OAK LAWN,60453,708-423-3126,708-346-7413,IL,4,NORTHERN,8,CENTRAL,242,CHARLES M REASONOVA ,75,CHICAGO,7,MIDWEST,00:00.0,97415,41.7221016,-87.7243102,00:00.0,242
370,SE BATON ROUGE,18139 HIGHLAND RD,BATON ROUGE,70810,225-755-1729,225-755-2796,LA,1,SOUTHERN,1,MIDSOUTH,238,JAMES HICKINGBOTTOM ,5,NEW ORLEANS,11,SOUTHWEST,00:00.0,109287,30.3504153,-91.0285627,00:00.0,238
6965,ORANGE (K),1855 N TUSTIN AVE,ORANGE,92865,714-685-9360,714-282-4774,CA,2,WESTERN,20,PACIFIC SOUTH,171,KARA A NOTO-CARLOS ,48,LA,5,PACIFIC,00:00.0,102000,33.8182656,-117.8332439,00:00.0,171
1202,EAST NORTHPORT,5025 JERICHO TURNPIKE,COMMACK,11725,631-462-5300,631-493-4416,NY,4,NORTHERN,31,NY METRO,35,MARK A ESPOSITO ,20,LONG ISLAND,3,NORTHEAST,00:00.0,133478,40.8425836,-73.3117196,00:00.0,36
2847,SW BLAINE,99 NORTHTOWN DRIVE,BLAINE,55434,763-795-2060,763-795-5413,MN,4,NORTHERN,30,NORTHERN PLAINS,103,ERIC V BURG ,101,MINNESOTA,7,MIDWEST,00:00.0,102513,45.1287782,-93.2643127,00:00.0,103
2714,SAGINAW,3132 BUEKER DRIVE,SAGINAW,48604,989-249-1440,989-249-1404,MI,4,NORTHERN,48,MIDWEST,244,DONALD MANDEVILLE ,143,BAY CITY,7,MIDWEST,00:00.0,103520,43.484819,-83.9781386,00:00.0,244
1116,MYRTLE BEACH,951 OAK FOREST LANE,MYRTLE BEACH,29577,843-916-2229,843-445-8416,SC,1,SOUTHERN,17,SOUTH ATLANTIC,248,WILLIAM J ROBERTS ,57,MYRTLE BEACH,1,SOUTHEAST,00:00.0,107500,33.7049006,-78.914169,00:00.0,248
1264,VICTOR,7600 COMMONS BLVD,VICTOR,14564,585-223-2510,585-421-5416,NY,4,NORTHERN,25,OHIO VALLEY,70,ANNE-MARIE PAGLIARO ,93,ROCHESTER,3,NORTHEAST,00:00.0,114449,43.0332434,-77.4527961,00:00.0,70
4942,WISCONSIN RAPIDS,1500 24TH STREET SOUTH,WISCONSIN RAPIDS,54494,715-421-1510,715-422-2813,WI,4,NORTHERN,30,NORTHERN PLAINS,195,LOUIS J LOBELLO ,602,WISCONSIN RAPIDS,7,MIDWEST,00:00.0,102513,44.3777123,-89.798275,00:00.0,195
2401,PORTLAND,245 RIVERSIDE STREET,PORTLAND,4103,207-761-0600,207-822-4816,ME,4,NORTHERN,27,NEW ENGLAND,176,JASON T PHILLIPS ,112,MAINE,3,NORTHEAST,00:00.0,107085,43.6857296,-70.3246787,00:00.0,176
3811,CLEVELAND AVE,6333 CLEVELAND AVE,COLUMBUS,43231,614-523-0600,614-855-6136,OH,4,NORTHERN,25,OHIO VALLEY,141,STEPHANIE A OURS ,157,"COLUMBUS,OH",7,MIDWEST,00:00.0,110095,40.1023835,-82.9512845,00:00.0,141
8433,"BRIDGEPORT,WV",1180 WEST MAIN STREET,BRIDGEPORT,26330,304-848-0610,304-848-0533,WV,4,NORTHERN,25,OHIO VALLEY,75,JASON D GAGE ,106,PITTSBURGH,7,MIDWEST,00:00.0,102513,39.2828982,-80.2716815,00:00.0,75
4923,WAUWATOSA,4100 NORTH 124TH ST,WAUWATOSA,53222,414-353-5471,414-760-7876,WI,4,NORTHERN,30,NORTHERN PLAINS,304,BANUMANN JONATHAN  ,164,MILWAUKEE,7,MIDWEST,00:00.0,122668,43.0915116,-88.0653019,00:00.0,304
1805,TWIN FALLS,1650 POLE LINE RD E,TWIN FALLS,83301,208-737-0731,208-737-3596,ID,2,WESTERN,12,PACIFIC NORTHWEST,143,TREVOR R CANTWELL ,76,UTAH,12,NORTHWEST,00:00.0,115199,42.5905007,-114.4533652,00:00.0,143
3042,JOPLIN,3110 E 20TH STREET,JOPLIN,64801,417-206-7510,111-111-1111,MO,1,SOUTHERN,11,SOUTHWEST,217,  ,540,JOPLN,11,SOUTHWEST,00:00.0,106853,37.0682359,-94.4746317,00:00.0,217
2010,W EVANSVILLE,5230 PEARL DRIVE,EVANSVILLE,47712,812-423-6710,812-434-2986,IN,4,NORTHERN,48,MIDWEST,250,CAMERON M LUTZ ,445,LOUISVILLE TEMP,7,MIDWEST,00:00.0,118000,37.9729412,-87.6387186,00:00.0,250
1907,NILES,901 CIVIC CENTER PLAZA,NILES,60714,847-967-3200,847-967-2516,IL,4,NORTHERN,8,CENTRAL,38,BRIAN P LYONS ,75,CHICAGO,7,MIDWEST,00:00.0,104893,42.0238317,-87.7999325,00:00.0,38
582,BITTERS RD,1066 CENTRAL PKWY S,SAN ANTONIO,78232,210-545-1431,210-402-2416,TX,1,SOUTHERN,19,GULF,47,BRAD S BELL ,40,SAN ANTONIO,11,SOUTHWEST,00:00.0,105581,29.566159,-98.4784119,00:00.0,47
4707,AURORA,1335 N 205TH ST,SHORELINE,98133,206-546-1900,206-546-7816,WA,2,WESTERN,12,PACIFIC NORTHWEST,19,JACKI D MCCORD ,44,SEA/TAC,12,NORTHWEST,00:00.0,106845,47.7762108,-122.3422273,00:00.0,19
8981,CHARDON,287 MEADOWLANDS DRIVE,CHARDON,44024,440-285-7400,440-285-7489,OH,4,NORTHERN,25,OHIO VALLEY,305,JEFFREY S MILLER ,139,CLEVELAND,7,MIDWEST,00:00.0,102779,41.5886177,-81.2246866,00:00.0,305
4177,NEW FREEDOM,960 FAR HILLS,NEW FREEDOM,17349,717-227-1040,717-227-9564,PA,4,NORTHERN,16,NJ METRO,153,ROBERT A HOMMERBOCKER ,68,PENNSYLVANIA,3,NORTHEAST,00:00.0,102513,39.7742625,-76.6674024,00:00.0,153
1908,BEDFORD PARK,7200 S CICERO AVE,CHICAGO,60629,708-728-9200,708-563-5416,IL,4,NORTHERN,8,CENTRAL,242,CHARLES M REASONOVA ,75,CHICAGO,7,MIDWEST,00:00.0,132692,41.7622344,-87.745763,00:00.0,242
3848,NE TOLEDO,1035 W ALEXIS RD,TOLEDO,43612,419-476-4573,419-269-3416,OH,4,NORTHERN,48,MIDWEST,245,GARY D MCFARREN ,314,TOLEDO,7,MIDWEST,00:00.0,121629,41.7191974,-83.567551,00:00.0,245
6313,KEY WEST,2811 N ROOSEVELT BLVD,KEY WEST,33040,305-293-1313,305-293-5094,FL,1,SOUTHERN,47,SOUTH FLORIDA/PR,84,MARISELA A VEGA ,344,KEY WEST MKT,1,SOUTHEAST,00:00.0,90000,24.5672749,-81.7721863,00:00.0,84
2808,PLYMOUTH,1705 ANNAPOLIS LANE,PLYMOUTH,55441,763-509-9590,763-519-9496,MN,4,NORTHERN,30,NORTHERN PLAINS,184,CHRISTOPHER M INNES ,101,MINNESOTA,7,MIDWEST,00:00.0,113546,44.9983442,-93.4555687,00:00.0,184
934,LINDEN,701 WEST EDGAR ROAD,LINDEN,7036,908-523-1520,908-523-2216,NJ,4,NORTHERN,31,NY METRO,138,TIMOTHY E MICKIEWICZ ,15,NEW JERSEY,3,NORTHEAST,00:00.0,116438,40.6179187,-74.2491431,00:00.0,293
6226,DERBY,117 MAIN STREET,DERBY,6418,203-734-1371,203-736-5296,CT,4,NORTHERN,27,NEW ENGLAND,254,BRYAN A WILLIAMS ,10,HARTFORD/S CONN,3,NORTHEAST,00:00.0,116424,41.3207097,-73.0856731,00:00.0,32
6623,GOLETA,6975 MARKETPLACE DR,GOLETA,93117,805-961-4746,805-571-2596,CA,2,WESTERN,6,PACIFIC CENTRAL,224,JESIRAE M FLORES ,48,LA,5,PACIFIC,00:00.0,107237,34.4276758,-119.8708809,00:00.0,224
2914,OXFORD,201 HOME DEPOT DR,OXFORD,38655,662-234-7863,662-513-2113,MS,1,SOUTHERN,1,MIDSOUTH,93,KRISTI K WILLIAMS ,173,TUPELO,1,SOUTHEAST,00:00.0,102513,34.3651501,-89.56595,00:00.0,93
6350,ST CLOUD WEST,4560 13TH STREET,SAINT CLOUD,34769,407-498-0606,407-498-3273,FL,1,SOUTHERN,24,SOUTHEAST,12,VERNON C SMALL ,3,ORL/MEL/DAYTONA,1,SOUTHEAST,00:00.0,102513,28.257849,-81.3186068,00:00.0,12
6405,REXVILLE,REXVILLE TOWN CTR STATE,BAYAMON,960,787-279-7990,787-279-7320,PR,1,SOUTHERN,47,SOUTH FLORIDA/PR,281,CARLOS F FINES ,133,PUERTO RICO,14,PUERTO RICO,00:00.0,120917,18.3582427,-66.1872024,00:00.0,281
1509,GREENWOOD VILLAGE,9401 E ARAPAHOE RD,GREENWOOD VILLAGE,80112,303-799-9071,303-873-0373,CO,2,WESTERN,34,PAC MTN DESERT,214,DANNY VASQUEZ ,51,COLORADO,12,NORTHWEST,00:00.0,118903,39.5973583,-104.8791159,00:00.0,214
1285,DEER PARK,475 COMMACK ROAD,DEER PARK,11729,631-242-0215,631-247-8596,NY,4,NORTHERN,31,NY METRO,35,MARK A ESPOSITO ,20,LONG ISLAND,3,NORTHEAST,00:00.0,116250,40.7647697,-73.3096892,00:00.0,148
6917,S BRUNSWICK,4095 US HWY 1,MONMOUTH JUNCTION,8852,732-438-5980,732-329-4414,NJ,4,NORTHERN,16,NJ METRO,276, STANLEY LABADY ,15,NEW JERSEY,3,NORTHEAST,00:00.0,102219,40.394344,-74.5666114,00:00.0,193
1246,HENRIETTA,770 JEFFERSON ROAD,ROCHESTER,14623,585-427-0390,585-240-8416,NY,4,NORTHERN,25,OHIO VALLEY,70,ANNE-MARIE PAGLIARO ,93,ROCHESTER,3,NORTHEAST,00:00.0,103780,43.0887078,-77.6202135,00:00.0,70
3026,LEES SUMMIT,651 SE OLDHAM PARKWAY,LEES SUMMIT,64081,816-525-3498,816-246-3346,MO,4,NORTHERN,30,NORTHERN PLAINS,196,MICHAEL J HINCK ,129,KANSAS CITY,7,MIDWEST,00:00.0,116082,38.8992959,-94.3613524,00:00.0,196
358,COVINGTON,40 PARK PLACE DRIVE,COVINGTON,70433,985-871-9231,985-871-1416,LA,1,SOUTHERN,1,MIDSOUTH,132,PATRICIA R STODDARD ,5,NEW ORLEANS,11,SOUTHWEST,00:00.0,105596,30.4415866,-90.0791042,00:00.0,132
2579,LANSDOWNE,3750 COMMERCE DRIVE,HALETHORPE,21227,410-247-8044,410-368-1126,MD,4,NORTHERN,10,MID-ATLANTIC,227,JAMES C EMGE ,43,WASHINGTON DC,3,NORTHEAST,00:00.0,116593,39.2481799,-76.6740243,00:00.0,227
2709,TAYLOR,21100 PENN STREET,TAYLOR,48180,734-374-1901,734-374-7407,MI,4,NORTHERN,48,MIDWEST,245,GARY D MCFARREN ,72,DETROIT,7,MIDWEST,00:00.0,109631,42.200241,-83.2410202,00:00.0,245
6330,W PALM BEACH,6800 OKEECHOBEE BLVD,WEST PALM BEACH,33411,561-478-0783,561-712-5892,FL,1,SOUTHERN,47,SOUTH FLORIDA/PR,86,JUAN A LOPEZ ,2,MIAMI/FTL/WPALM,1,SOUTHEAST,00:00.0,110860,26.7059515,-80.1492152,00:00.0,86
1032,IMPERIAL MARKETPLACE,355 MARKETPLACE AVENUE,SAN DIEGO,92113,619-263-1533,619-527-5516,CA,2,WESTERN,20,PACIFIC SOUTH,199,MICHAEL L ASTORINO ,12,SAN DIEGO,5,PACIFIC,00:00.0,109457,32.7020896,-117.1013642,00:00.0,199
220,LAKE PARK,3860 NORTHLAKE BLVD,LAKE PARK,33403,561-627-9555,561-625-3360,FL,1,SOUTHERN,47,SOUTH FLORIDA/PR,86,JUAN A LOPEZ ,2,MIAMI/FTL/WPALM,1,SOUTHEAST,00:00.0,102214,26.8047928,-80.0953779,00:00.0,86
1909,CALUMET CITY,1550 TORRENCE AVE,CALUMET CITY,60409,708-730-9100,708-730-4516,IL,4,NORTHERN,8,CENTRAL,242,CHARLES M REASONOVA ,75,CHICAGO,7,MIDWEST,00:00.0,127591,41.5891097,-87.5608694,00:00.0,242
610,S SAN BERNARDINO,695 E HOSPITALITY LANE,SAN BERNARDINO,92408,909-884-4055,909-381-2568,CA,2,WESTERN,20,PACIFIC SOUTH,67,TIMMOTHY S PFINGSTON ,47,INLAND/DESERT,5,PACIFIC,00:00.0,122460,34.0649654,-117.2707652,00:00.0,67
6539,ALVIN,140 N BYPASS 35,ALVIN,77511,281-585-6164,281-756-4413,TX,1,SOUTHERN,19,GULF,307,JARROD T FARMER ,8,HOUSTON,11,SOUTHWEST,00:00.0,102513,29.4236073,-95.224474,00:00.0,307
6159,CORNING,3160 SILVERBACK LANE,PAINTED POST,14870,607-936-1400,607-962-9074,NY,4,NORTHERN,25,OHIO VALLEY,70,ANNE-MARIE PAGLIARO ,93,ROCHESTER,3,NORTHEAST,00:00.0,94984,42.1564866,-77.1049521,00:00.0,70
603,TUSTIN,2782 EL CAMINO REAL,TUSTIN,92782,714-838-9200,714-573-4399,CA,2,WESTERN,20,PACIFIC SOUTH,25,TIMOTHY J JENKINS ,48,LA,5,PACIFIC,00:00.0,96734,33.7246634,-117.7961049,00:00.0,25
1526,"GLENDALE,CO",860 S COLORADO BLVD,GLENDALE,80246,720-524-2480,720-524-2416,CO,2,WESTERN,34,PAC MTN DESERT,214,DANNY VASQUEZ ,51,COLORADO,12,NORTHWEST,00:00.0,127715,39.7011482,-104.9374453,00:00.0,214
1034,OTAY MESA,950 DENNERY ROAD,SAN DIEGO,92154,619-428-8662,619-690-8316,CA,2,WESTERN,20,PACIFIC SOUTH,199,MICHAEL L ASTORINO ,12,SAN DIEGO,5,PACIFIC,00:00.0,107927,32.5764529,-117.0372429,00:00.0,199
233,DAYTONA BEACH,2455 INT'L SPEEDWY BLVD,DAYTONA BEACH,32114,386-257-5114,386-248-0419,FL,1,SOUTHERN,24,SOUTHEAST,96,JAMES R CANNON ,3,ORL/MEL/DAYTONA,1,SOUTHEAST,00:00.0,102532,29.1799458,-81.0784702,00:00.0,96
2503,CATONSVILLE,6000 BALTIMORE NATL PIKE,CATONSVILLE,21228,410-719-9200,410-719-6416,MD,4,NORTHERN,10,MID-ATLANTIC,227,JAMES C EMGE ,43,WASHINGTON DC,3,NORTHEAST,00:00.0,104330,39.2867824,-76.7452733,00:00.0,227
6570,S AUSTIN,1200 HOME DEPOT BLVD,SUNSET VALLEY,78745,512-892-3035,512-358-2416,TX,1,SOUTHERN,19,GULF,91,MICHELE L PUCKETT ,42,AUSTIN,11,SOUTHWEST,00:00.0,138000,30.2286343,-97.8246216,00:00.0,91
6513,N FRISCO,5995 ELDORADO PKWY,FRISCO,75033,469-633-0607,469-633-7073,TX,1,SOUTHERN,11,SOUTHWEST,137,KENNETH MOORE ,16,DALLAS/FT WORTH,11,SOUTHWEST,00:00.0,102513,33.1733725,-96.8349097,00:00.0,137
589,LEMMON AVE,6110 LEMMON AVE,DALLAS,75209,214-654-9939,214-904-2416,TX,1,SOUTHERN,11,SOUTHWEST,90,KEVIN J LEITZ ,16,DALLAS/FT WORTH,11,SOUTHWEST,00:00.0,103523,32.8339564,-96.8276665,00:00.0,90
6380,RIVERVIEW,10151 BLOOMINGDALE AVE,RIVERVIEW,33578,813-246-5714,813-740-3114,FL,1,SOUTHERN,24,SOUTHEAST,165,MARCIAL RODRIGUEZ JR,4,TAMPA/ST.PETE,1,SOUTHEAST,00:00.0,102513,27.891361,-82.3331534,00:00.0,165
1267,FARMINGDALE,202 AIRPORT PLAZA,FARMINGDALE,11735,631-753-0814,631-420-3416,NY,4,NORTHERN,31,NY METRO,148,PATRICK C IAQUINTA ,20,LONG ISLAND,3,NORTHEAST,00:00.0,118263,40.7360131,-73.4181041,00:00.0,148
401,N PHOENIX,2217 EAST BELL ROAD,PHOENIX,85022,602-482-2430,602-652-9573,AZ,2,WESTERN,34,PAC MTN DESERT,130,ERIC P HAGSTROM ,6,PHOENIX,5,PACIFIC,00:00.0,113319,33.6391431,-112.0338908,00:00.0,130
630,SANTA CLARA,2435 LAFAYETTE ST,SANTA CLARA,95050,408-492-9600,408-450-0396,CA,2,WESTERN,5,PACIFIC NORTH,295,JACOB B CRAIL ,21,SAN FRANCISCO BAY,5,PACIFIC,00:00.0,95700,37.365257,-121.948459,00:00.0,295
3877,SALEM,2900 E STATE STREET,SALEM,44460,330-337-3232,330-337-4023,OH,4,NORTHERN,25,OHIO VALLEY,177,MICHAEL A MCCARTHY II,594,SALEM,7,MIDWEST,00:00.0,102513,40.9039598,-80.8172589,00:00.0,177
916,WOODBRIDGE,373 S US HIGHWAY 9,WOODBRIDGE,7095,732-750-9890,732-602-8356,NJ,4,NORTHERN,16,NJ METRO,193,MARK D SALTARELLI ,15,NEW JERSEY,3,NORTHEAST,00:00.0,104019,40.5392363,-74.2961663,00:00.0,193
1710,GUAM - TAMUNING,295 CHALAN PASAHERU,TAMUNING,96913,671-648-0440,671-648-0413,GU,2,WESTERN,20,PACIFIC SOUTH,284,RYAN K QUEYPO ,467,GUAM,42,GUAM,00:00.0,133077,13.4934488,144.7997187,00:00.0,284
6584,BRIDGEPOINT,4038 SOUTH PORT AVENUE,CORPUS CHRISTI,78415,361-853-9173,361-851-5413,TX,1,SOUTHERN,19,GULF,307,JARROD T FARMER ,211,CORPUS CHRISTI,11,SOUTHWEST,00:00.0,95164,27.7554377,-97.4182992,00:00.0,307
1913,RANDHURST,350 EAST KENSINGTON,MOUNT PROSPECT,60056,847-342-1800,847-670-4420,IL,4,NORTHERN,8,CENTRAL,38,BRIAN P LYONS ,75,CHICAGO,7,MIDWEST,00:00.0,122750,42.0813545,-87.9322851,00:00.0,38
4648,EAST MANASSAS,8805 LIBERIA AVENUE,MANASSAS,20110,703-393-1954,703-393-8542,VA,4,NORTHERN,10,MID-ATLANTIC,34,MATTHEW R BOBBITT ,43,WASHINGTON DC,3,NORTHEAST,00:00.0,91874,38.7619572,-77.4565117,00:00.0,34
2766,COLDWATER,825 E CHICAGO,COLDWATER,49036,517-279-1336,517-279-6516,MI,4,NORTHERN,48,MIDWEST,179,MATTHEW T CRAMER ,596,COLDWATER,7,MIDWEST,00:00.0,116000,41.9374828,-84.9657927,00:00.0,320
4611,RICHMOND/W BROAD,11260 W BROAD ST,GLEN ALLEN,23060,804-364-0782,804-364-3246,VA,1,SOUTHERN,17,SOUTH ATLANTIC,149,MATTHEW B GILREATH ,176,RICHMOND,1,SOUTHEAST,00:00.0,103531,37.6518201,-77.6033704,00:00.0,149
2018,CASTLETON,9320 CORPORATION DR,INDIANAPOLIS,46256,317-915-8534,317-913-3676,IN,4,NORTHERN,48,MIDWEST,239,BRODY PLANTENBERG ,276,INDIANAPOLIS,7,MIDWEST,00:00.0,118250,39.9231698,-86.0364167,00:00.0,239
2811,ST CLOUD,401 2ND STREET SOUTH,WAITE PARK,56387,320-252-3262,320-650-0416,MN,4,NORTHERN,30,NORTHERN PLAINS,61,KENNETH H STOLL ,262,OUTSTATE MN,7,MIDWEST,00:00.0,111846,45.5510525,-94.2225704,00:00.0,61
726,"CLARKSVILLE, TN",2630 WILMA RUDOLPH BLVD,CLARKSVILLE,37040,931-906-2655,931-920-9416,TN,1,SOUTHERN,17,SOUTH ATLANTIC,338,JASON T LAFORTE ,19,NASHVILLE,1,SOUTHEAST,00:00.0,107500,36.5816771,-87.300826,00:00.0,338
6373,BONITA SPRINGS,11941 BONITA BCH RD SE,BONITA SPRINGS,34135,239-947-5868,239-390-3114,FL,1,SOUTHERN,47,SOUTH FLORIDA/PR,9,JEFFREY D BEESING ,25,FT.MYERS/NAPLES,1,SOUTHEAST,00:00.0,115305,26.3290599,-81.757003,00:00.0,9
2207,TOPEKA,5900 SW HUNTOON,TOPEKA,66604,785-272-5949,785-228-2722,KS,4,NORTHERN,30,NORTHERN PLAINS,259,TIM E HODGES ,147,WICHITA,7,MIDWEST,00:00.0,113969,39.0449807,-95.7585533,00:00.0,259
6834,"APPLE VALLEY,CA",12218 APPLE VALLEY RD,APPLE VALLEY,92308,760-961-9046,760-961-9573,CA,2,WESTERN,6,PACIFIC CENTRAL,325,MICHAEL B MILLANPONCE ,47,INLAND/DESERT,5,PACIFIC,00:00.0,102629,34.4729647,-117.2440525,00:00.0,325
2917,"CLINTON,MS",5000 HAMPSTEAD BLVD,CLINTON,39056,601-924-1332,601-923-1416,MS,1,SOUTHERN,1,MIDSOUTH,93,KRISTI K WILLIAMS ,102,JACKSON,1,SOUTHEAST,00:00.0,102513,32.328154,-90.3217656,00:00.0,93
4054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4122,WILKES-BARRE,41 SPRING ST,WILKES-BARRE,18702,570-820-5901,570-830-4416,PA,4,NORTHERN,16,NJ METRO,57,DAVID AMATO ,68,PENNSYLVANIA,3,NORTHEAST,00:00.0,102906,41.2433324,-75.8608839,00:00.0,318
137,DALTON,875 SHUGART RD,DALTON,30720,706-278-8881,706-272-4016,GA,1,SOUTHERN,1,MIDSOUTH,319,JEFFREY S KING ,27,CHATTANOOGA,1,SOUTHEAST,00:00.0,101860,34.7900973,-84.9993213,00:00.0,319
3641,WINSTON SALEM,5721 UNIVERSITY PARKWAY,WINSTON SALEM,27105,336-744-2336,336-744-3416,NC,1,SOUTHERN,17,SOUTH ATLANTIC,207,MELVIN T FORMAN ,282,DURHAM/RALEIGH,1,SOUTHEAST,00:00.0,96201,36.1780265,-80.272745,00:00.0,207
356,SHREVEPORT,110 E BERT KOUNS IND LP,SHREVEPORT,71106,318-861-9200,318-861-5416,LA,1,SOUTHERN,11,SOUTHWEST,282,ADAM D BRYANT ,17,SHREVEPORT,11,SOUTHWEST,00:00.0,104986,32.4002342,-93.7496195,00:00.0,282
8955,WEST SADSBURY,500 COMMONS DRIVE,PARKESBURG,19365,610-857-5207,610-857-4113,PA,4,NORTHERN,16,NJ METRO,318,DAVID W BUSSIERE JR,68,PENNSYLVANIA,3,NORTHEAST,00:00.0,102513,39.9813681,-75.9371936,00:00.0,318
2609,MANSFIELD,390 WEST STREET,MANSFIELD,2048,508-337-2050,508-851-6013,MA,4,NORTHERN,27,NEW ENGLAND,316,BRYAN DENNISON ,39,BOSTON/MA/NH,3,NORTHEAST,00:00.0,116660,42.0229359,-71.233606,00:00.0,316
178,"RIVERDALE, GA",680 LAMAR HUTCHESON PKWY,RIVERDALE,30274,770-907-6027,770-907-2183,GA,1,SOUTHERN,1,MIDSOUTH,88,UCHENNA D OPENE ,1,ATLANTA,1,SOUTHEAST,00:00.0,102513,33.5589712,-84.4114209,00:00.0,88
4916,LAKE GENEVA,550 N EDWARDS BLVD,LAKE GENEVA,53147,262-248-6297,262-249-4836,WI,4,NORTHERN,30,NORTHERN PLAINS,162,WILLIAM LAPPIN JR,601,LAKE GENEVA,7,MIDWEST,00:00.0,120989,42.5956447,-88.414588,00:00.0,162
1948,CARPENTERSVILLE,251 SPRING HILL ROAD,CARPENTERSVILLE,60110,847-783-0766,847-783-5313,IL,4,NORTHERN,8,CENTRAL,145,JOHN A GIRVES ,75,CHICAGO,7,MIDWEST,00:00.0,102083,42.1060373,-88.2961992,00:00.0,145
6806,LITTLE YORK,10600 EASTEX FREEWAY,HOUSTON,77093,713-699-0965,713-884-4013,TX,1,SOUTHERN,19,GULF,7,MERVIN H ALPHONSE ,8,HOUSTON,11,SOUTHWEST,00:00.0,102513,29.8673562,-95.3294221,00:00.0,7
8944,W SEATTLE,7345 DELRIDGE WAY SW,SEATTLE,98106,206-762-2126,206-716-0614,WA,2,WESTERN,12,PACIFIC NORTHWEST,19,JACKI D MCCORD ,44,SEA/TAC,12,NORTHWEST,00:00.0,94713,47.5364836,-122.3636526,00:00.0,19
1005,SAN PEDRO,2115 N GAFFEY ST,SAN PEDRO,90731,310-221-0257,310-241-2296,CA,2,WESTERN,6,PACIFIC CENTRAL,62,ROBERT F JOANOU ,48,LA,5,PACIFIC,00:00.0,105190,33.7651588,-118.2948632,00:00.0,62
3852,EUCLID,877 E 200TH ST,EUCLID,44119,216-692-1861,216-404-2016,OH,4,NORTHERN,25,OHIO VALLEY,305,JEFFREY S MILLER ,139,CLEVELAND,7,MIDWEST,00:00.0,118000,41.584253,-81.5384912,00:00.0,305
8550,UPPER MARLBORO,15410 CHRYSLER DRIVE,UPPER MARLBORO,20772,301-780-6555,301-627-9413,MD,4,NORTHERN,10,MID-ATLANTIC,122,WILLIAM D SHUELL ,43,WASHINGTON DC,3,NORTHEAST,00:00.0,115022,38.8191722,-76.7388751,00:00.0,122
1222,RIVERHEAD,1550 OLD COUNTRY ROAD,RIVERHEAD,11901,631-284-2530,631-284-8276,NY,4,NORTHERN,31,NY METRO,36,YVETTE E STUBBS ,20,LONG ISLAND,3,NORTHEAST,00:00.0,116593,40.9280595,-72.6977639,00:00.0,36
4715,"BELLINGHAM, WA",420 TELEGRAPH RD,BELLINGHAM,98226,360-715-0090,360-752-4416,WA,2,WESTERN,12,PACIFIC NORTHWEST,317,  ,44,SEA/TAC,12,NORTHWEST,00:00.0,105275,48.7855536,-122.4797644,00:00.0,317
2743,ORION TOWNSHIP,2600 S LAPEER ROAD,LAKE ORION,48360,248-393-9990,248-393-7402,MI,4,NORTHERN,48,MIDWEST,218,DORTHANAL LEONARD JR,72,DETROIT,7,MIDWEST,00:00.0,112634,42.7432582,-83.2471075,00:00.0,33
1912,NORTH AVENUE,1232 W NORTH AVE,CHICAGO,60642,773-486-9200,773-395-5876,IL,4,NORTHERN,8,CENTRAL,65,MANUEL ROMERO ,234,METRO CHICAGO,7,MIDWEST,00:00.0,136547,41.9116909,-87.658815,00:00.0,65
4136,EAST LIBERTY,400 N HIGHLAND AVE,PITTSBURGH,15206,412-363-9150,412-665-8446,PA,4,NORTHERN,25,OHIO VALLEY,170,ROBERT L BEACHY ,106,PITTSBURGH,7,MIDWEST,00:00.0,116305,40.4650448,-79.9223827,00:00.0,170
6375,CLERMONT,1530 E HWY 50,CLERMONT,34711,352-242-1870,352-241-6615,FL,1,SOUTHERN,24,SOUTHEAST,12,VERNON C SMALL ,3,ORL/MEL/DAYTONA,1,SOUTHEAST,00:00.0,94863,28.5487896,-81.7262828,00:00.0,12
2728,PORTAGE (KALAMAZOO),6685 S WESTNEDGE AVE,PORTAGE,49002,269-324-8100,269-324-8736,MI,4,NORTHERN,48,MIDWEST,179,MATTHEW T CRAMER ,300,BENTON CHARTER,7,MIDWEST,00:00.0,113940,42.2206091,-85.5852083,00:00.0,275
6574,GALVESTON,702 65TH STREET,GALVESTON,77551,409-744-4895,409-740-5173,TX,1,SOUTHERN,19,GULF,307,JARROD T FARMER ,8,HOUSTON,11,SOUTHWEST,00:00.0,94984,29.2905004,-94.8423903,00:00.0,307
989,CHERRY HILL,2160 ROUTE 70 WEST,CHERRY HILL,8002,856-317-2001,856-661-5413,NJ,4,NORTHERN,16,NJ METRO,276, STANLEY LABADY ,15,NEW JERSEY,3,NORTHEAST,00:00.0,115209,39.9242933,-75.0387554,00:00.0,233
